Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
17920.5,April-1978,3635.0,open land,residential,Border,rectangle,1,20467,10,0.20824641026609703,1966,0,street,63,3,4,F,NA,NA
2390.0,February-1973,2355.5,villa,residential,Border,rectangle,4,28208,6,0.923331646419715,1961,1969,street,65,1,6,NA,Yes, No
9012.0,March-1987,4429.3,duplex,residential,Outskirts,irregular,2,74050,7,0.5358007462968003,1976,1987,highway,87,1,2,NA,No,NA
9318.3,September-1986,5107.6,flat,residential,Border,irregular,5,26621,3,0.28444885978916223,1974,1984,street,80,5,1,NA,No,NA
10153.2,December-1972,7384.0,flat,residential,Border,rectangle,3,21839,1,0.39556754882745404,1968,0,street,41,3,7,NA,Yes,NA
9952.2,October-2005,5527.0,duplex,commercial,Outskirts,trapezoid,2,50779,7,0.9408578950511756,1993,2001,highway,12,1,2,NA,No,NA
10095.5,February-1993,4565.3,duplex,residential,Border,trapezoid,2,36506,4,0.044200320756906386,1983,1993,street,62,5,3,NA,Yes,NA
11702.1,April-2007,9090.3,villa,residential,Center,trapezoid,3,8165,9,0.27338989865320684,2006,0,alley,72,1,2,NA,Yes,Yes
10096.7,July-1972,2055.5,duplex,residential,Center,irregular,4,16366,7,0.8547894323815202,1962,1970,street,30,3,5,NA,Yes,NA
2481.3,May-1975,6241.5,villa,residential,Outskirts,rectangle,3,68099,9,0.4096355449002973,1970,0,highway,79,2,7,NA,Yes, No
17629.7,April-1972,5827.2,flat,commercial,Border,trapezoid,1,35302,4,0.7585720153822149,1967,0,street,61,5,9,NA,No,NA
3029.2,January-1991,8065.7,villa,residential,Outskirts,rectangle,1,57549,8,0.9589986787358238,1982,0,highway,2,3,4,NA,Yes, No
10456.8,September-1978,10480.6,duplex,commercial,Center,irregular,1,17431,6,0.7274794926461147,1969,0,alley,98,3,2,NA,No,NA
3258.4,May-1990,2012.0,villa,residential,Center,irregular,2,23937,3,0.9095682302262579,1972,1980,alley,34,5,3,NA,Yes,Yes
18816.7,April-2008,1385.1,open land,residential,Center,rectangle,1,21681,4,0.6617693268977908,2000,0,alley,92,1,9,C,NA,NA
10671.9,August-1974,8636.0,flat,commercial,Center,trapezoid,1,17927,6,0.537222025574889,1957,1967,street,37,1,5,NA,Yes,NA
10381.3,February-1970,6849.2,open land,residential,Border,trapezoid,1,24714,4,0.7569306018310119,1953,0,street,39,5,6,F,NA,NA
10331.3,January-1975,6610.3,flat,residential,Center,irregular,4,2300,6,0.7034560345708446,1975,0,street,70,4,6,NA,Yes,NA
9587.1,October-1991,1106.1,duplex,residential,Center,irregular,1,23226,10,0.554237502411712,1975,1983,street,61,1,4,NA,No,NA
10926.8,September-2007,7880.0,flat,commercial,Center,rectangle,3,9918,6,0.14132352824443395,1996,2004,street,49,3,9,NA,No,NA
17982.6,April-1996,5896.6,flat,residential,Center,irregular,3,10529,6,0.20087883201019918,1987,0,alley,27,2,1,NA,No,NA
9806.3,September-1980,2646.6,flat,commercial,Center,irregular,1,20323,9,0.5758473936738577,1964,1974,street,43,4,4,NA,No,NA
18345.8,April-1987,8102.6,open land,residential,Outskirts,trapezoid,2,66243,1,0.9277682128287212,1974,0,highway,41,4,9,C,NA,NA
10366.8,January-1973,9834.6,open land,commercial,Outskirts,trapezoid,3,53746,8,0.26575296141169535,1958,0,highway,56,3,9,C,NA,NA
11684.6,July-2009,10612.1,open land,residential,Center,trapezoid,4,22187,5,0.44094186709370276,1999,0,alley,70,1,9,F,NA,NA
3437.8,January-2004,2788.2,villa,residential,Center,trapezoid,2,18403,5,0.3918534915637919,1989,1998,alley,91,5,6,NA,Yes, No
3870.9,November-1978,9355.8,villa,residential,Center,rectangle,4,3412,5,0.6589621611761091,1972,0,street,24,4,4,NA,Yes,Yes
10121.9,December-1986,7544.3,open land,residential,Outskirts,irregular,3,79260,2,0.00644132546536047,1969,0,highway,31,5,6,C,NA,NA
9474.0,January-1993,1993.4,duplex,commercial,Border,rectangle,4,34047,10,0.2686703928323102,1978,1986,highway,49,1,3,NA,No,NA
2663.7,December-1993,6103.5,villa,residential,Outskirts,irregular,5,72632,9,0.5853007142657796,1985,0,highway,63,5,6,NA,Yes,Yes
3579.9,February-1985,10472.7,villa,residential,Center,irregular,4,5771,1,0.12532407736427909,1971,1981,street,51,5,2,NA,Yes,Yes
10667.9,December-1993,10927.4,open land,residential,Outskirts,trapezoid,2,66167,3,0.1640978514162138,1974,0,highway,50,5,10,C,NA,NA
10996.7,May-1976,8751.2,open land,residential,Center,trapezoid,3,6073,1,0.18694476320317277,1967,0,street,69,1,8,F,NA,NA
2785.6,June-1996,6778.9,villa,residential,Border,trapezoid,2,36230,5,0.2686493314107151,1977,1987,highway,85,3,10,NA,Yes,Yes
10094.5,November-1973,10053.0,open land,industrial,Border,irregular,4,24544,2,0.9212515734447673,1957,0,highway,48,2,1,F,NA,NA
9973.9,October-1981,6178.9,flat,commercial,Border,irregular,5,20784,1,0.348111558519802,1969,1978,highway,20,5,9,NA,Yes,NA
10055.8,August-1970,9715.5,duplex,residential,Border,rectangle,5,30478,5,0.2737592641186736,1958,1967,street,51,5,8,NA,No,NA
9619.7,March-1984,2531.8,flat,residential,Center,irregular,4,24810,8,0.021143801408162854,1970,1981,street,36,3,2,NA,No,NA
9954.3,May-1975,3157.5,open land,residential,Outskirts,trapezoid,2,54118,5,0.8911363399049045,1966,0,highway,13,3,7,C,NA,NA
10404.9,March-1985,9269.4,open land,industrial,Outskirts,trapezoid,3,50666,8,0.8908377140051271,1970,0,highway,38,3,8,C,NA,NA
11394.7,January-1991,10179.7,open land,industrial,Center,trapezoid,1,20436,10,0.9120062727962751,1990,0,alley,90,2,8,F,NA,NA
9942.1,January-1981,7243.3,flat,commercial,Outskirts,rectangle,4,61887,7,0.7782658219781174,1968,1976,highway,5,4,3,NA,No,NA
10841.2,February-1975,5754.4,open land,industrial,Center,trapezoid,4,7164,2,0.5643902220291404,1964,0,alley,61,3,2,C,NA,NA
9940.4,September-2007,3844.3,duplex,commercial,Outskirts,rectangle,5,55721,4,0.14656071512994873,2006,0,highway,92,3,3,NA,No,NA
2570.0,January-1993,4216.7,villa,residential,Outskirts,trapezoid,1,77027,1,0.3611333997353371,1988,0,highway,90,2,3,NA,Yes,Yes
10107.3,October-1990,11397.4,duplex,residential,Outskirts,rectangle,4,68967,8,0.5989229730213405,1986,0,highway,55,2,4,NA,No,NA
10418.2,February-1991,8213.3,flat,commercial,Border,trapezoid,1,33423,7,0.05921453969553703,1977,1987,street,26,4,8,NA,Yes,NA
2348.9,August-1984,5723.1,villa,residential,Outskirts,irregular,5,62659,5,0.041992197842182666,1965,1973,highway,58,5,7,NA,Yes, No
10086.5,February-2007,5406.7,flat,commercial,Outskirts,irregular,2,75658,4,0.8586765328454586,2002,0,highway,68,5,1,NA,Yes,NA
10463.8,June-2006,9621.3,duplex,commercial,Border,trapezoid,5,30238,3,0.9694163511996763,1995,2005,street,96,3,6,NA,No,NA
9702.3,September-1994,6457.7,flat,commercial,Outskirts,trapezoid,4,54165,3,0.015305340687359448,1989,0,highway,60,1,6,NA,No,NA
10933.2,March-2007,3287.8,flat,residential,Center,rectangle,5,4520,10,0.6154195425462616,2005,0,alley,53,3,6,NA,Yes,NA
10153.8,September-1994,2677.7,flat,commercial,Border,rectangle,1,40061,7,0.6485633813371343,1990,0,street,88,4,7,NA,Yes,NA
9802.1,June-1978,5228.7,flat,commercial,Border,rectangle,4,39417,5,0.1259357523845609,1961,1972,street,37,4,5,NA,No,NA
9843.0,October-1979,4809.8,open land,industrial,Border,irregular,2,30278,1,0.0033102252055391412,1966,0,highway,44,5,10,C,NA,NA
9372.0,June-2004,1970.7,flat,residential,Border,irregular,3,28138,5,0.30601114283423525,1999,0,highway,97,2,5,NA,Yes,NA
9701.6,October-1996,3987.1,duplex,commercial,Outskirts,rectangle,1,53882,9,0.18616572958770705,1985,1995,highway,56,2,5,NA,No,NA
9564.2,January-2004,948.3,duplex,residential,Outskirts,irregular,2,69148,7,0.14710928214021446,1989,2000,highway,66,5,6,NA,Yes,NA
9909.2,November-1991,4781.2,duplex,commercial,Outskirts,irregular,3,77266,2,0.45648185265354135,1977,1988,highway,77,5,3,NA,Yes,NA
10549.8,October-2008,5604.9,open land,industrial,Border,trapezoid,2,33774,10,0.969500038193042,2007,0,highway,10,2,3,F,NA,NA
10425.3,December-2005,6694.8,flat,commercial,Border,trapezoid,4,28019,6,0.30395679676062937,1997,0,street,88,3,9,NA,Yes,NA
10019.0,July-1980,6416.9,duplex,commercial,Outskirts,irregular,5,70452,7,0.3775406170328742,1975,0,highway,33,4,9,NA,Yes,NA
11459.2,October-1982,8882.8,open land,commercial,Center,rectangle,3,16785,8,0.6757464210546351,1979,0,street,37,2,4,F,NA,NA
2432.9,October-1971,7213.9,villa,residential,Border,rectangle,5,24725,8,0.7854721380182659,1971,0,highway,93,1,2,NA,Yes, No
9563.4,December-1985,3390.4,flat,residential,Border,irregular,3,25603,2,0.2750332207205002,1977,0,street,37,3,1,NA,Yes,NA
9831.8,December-1988,6480.4,duplex,commercial,Border,irregular,5,36547,10,0.38993404941019694,1986,0,street,4,1,9,NA,No,NA
9304.8,January-1988,9421.3,flat,residential,Outskirts,irregular,2,70337,5,0.19916054287272889,1971,1980,highway,98,2,8,NA,No,NA
10094.7,January-2002,992.0,flat,commercial,Border,trapezoid,1,24437,7,0.3421642124570471,1997,0,street,5,3,5,NA,Yes,NA
9532.0,July-1991,4935.8,duplex,commercial,Border,irregular,1,33404,1,0.0005394477319790036,1988,0,street,81,2,2,NA,No,NA
9830.5,December-1995,3477.8,flat,commercial,Border,trapezoid,2,39843,6,0.1659194375595845,1989,0,street,20,5,1,NA,No,NA
17443.8,April-1998,8519.6,flat,commercial,Outskirts,irregular,2,76483,8,0.48053981719153405,1989,0,highway,80,1,9,NA,No,NA
11472.0,October-1984,10479.5,open land,residential,Center,rectangle,5,14932,3,0.9934055927825515,1977,0,alley,88,2,9,C,NA,NA
11007.3,February-2002,11627.3,duplex,residential,Center,trapezoid,3,9535,1,0.8744845061401043,1999,0,alley,96,2,2,NA,No,NA
3251.5,November-1997,5626.7,villa,residential,Center,irregular,5,3903,8,0.7909355328888524,1989,0,street,99,4,1,NA,Yes,Yes
10589.7,February-1983,7401.3,open land,commercial,Outskirts,rectangle,2,50602,10,0.38423988712638857,1973,0,highway,45,3,9,F,NA,NA
10427.5,April-1998,1474.2,villa,residential,Outskirts,rectangle,4,57211,8,0.9866679528496034,1984,1994,highway,3,1,4,NA,Yes, No
10196.6,October-2009,6368.5,flat,residential,Outskirts,irregular,5,53346,6,0.444351323855115,2009,0,highway,5,5,6,NA,Yes,NA
3089.0,March-1999,10035.9,villa,residential,Border,rectangle,1,40208,6,0.5102490577404635,1996,0,highway,74,1,2,NA,Yes,Yes
9643.1,August-1982,6131.4,flat,commercial,Border,irregular,1,22080,7,0.055519855082130865,1972,1980,highway,11,3,1,NA,Yes,NA
11201.9,June-2009,10418.0,duplex,commercial,Center,trapezoid,4,4925,9,0.7151050452462525,2009,0,street,28,1,10,NA,No,NA
10737.7,January-2000,11120.2,duplex,residential,Center,irregular,2,6079,2,0.6099221544558561,2000,0,street,8,2,1,NA,No,NA
9664.7,December-1970,6440.2,open land,industrial,Outskirts,irregular,2,51633,2,0.17951299466200565,1953,0,highway,73,2,3,F,NA,NA
3652.1,December-2009,3320.5,villa,residential,Center,trapezoid,4,17131,4,0.21570185631710415,2001,0,street,50,4,6,NA,Yes,Yes
9889.1,January-1993,9597.3,flat,commercial,Border,rectangle,5,39194,6,0.22241401783314763,1992,0,highway,94,1,1,NA,No,NA
2645.4,October-1976,4856.3,villa,residential,Border,rectangle,4,24608,10,0.7334205339798762,1957,1965,highway,28,5,2,NA,Yes,Yes
9673.9,February-1974,2149.6,open land,commercial,Outskirts,irregular,2,72225,3,0.9571779021048843,1962,0,highway,62,1,10,C,NA,NA
9595.5,March-2004,4450.5,flat,commercial,Border,irregular,3,21498,8,0.3974928319708302,2004,0,highway,36,4,5,NA,No,NA
3312.8,September-2003,9139.1,villa,residential,Border,trapezoid,4,25022,3,0.5766812846527147,1985,1995,street,50,2,7,NA,Yes,Yes
10741.8,April-1984,10220.0,villa,residential,Border,irregular,1,20307,9,0.8001859699256074,1977,0,street,76,5,5,NA,Yes,Yes
2244.9,December-1993,1916.1,villa,residential,Outskirts,rectangle,2,55836,9,0.33192936020820885,1982,1992,highway,80,1,3,NA,Yes, No
2987.0,January-1993,3761.6,villa,residential,Outskirts,rectangle,4,56384,3,0.9929514666938132,1982,1992,highway,69,5,10,NA,Yes,Yes
10975.7,November-2005,4917.2,open land,residential,Center,irregular,5,18094,2,0.6726146722499149,1987,0,street,20,3,7,C,NA,NA
10506.5,May-2004,6239.8,open land,commercial,Outskirts,rectangle,5,55315,6,0.19151116310743233,1993,0,highway,79,1,5,C,NA,NA
2954.2,June-1983,10088.5,villa,residential,Border,trapezoid,1,35495,2,0.3711166728788049,1973,1981,street,90,3,8,NA,Yes, No
9584.0,June-1981,4714.9,duplex,commercial,Outskirts,irregular,3,61649,10,0.5400553404903362,1967,1976,highway,88,2,9,NA,Yes,NA
10016.7,December-1981,1515.5,open land,industrial,Border,trapezoid,5,33247,10,0.9651299415601894,1965,0,street,25,3,8,C,NA,NA
9831.6,July-2007,1350.6,flat,commercial,Border,rectangle,2,20522,8,0.3144140179251327,1996,2007,street,12,2,4,NA,No,NA
10970.4,September-1981,9961.9,flat,commercial,Center,irregular,4,9450,2,0.6957661948075258,1966,1977,street,37,5,9,NA,Yes,NA
11438.1,August-1987,8924.6,open land,commercial,Center,trapezoid,5,9402,2,0.9726717776077131,1987,0,alley,75,1,5,C,NA,NA
10538.3,March-1995,6775.2,duplex,commercial,Border,rectangle,5,29905,5,0.6554092512595364,1978,1989,highway,2,2,8,NA,Yes,NA
9790.9,June-1987,1573.0,duplex,residential,Border,trapezoid,4,22948,10,0.6000431335194049,1977,1986,highway,12,4,9,NA,Yes,NA
10416.6,July-2002,4975.0,duplex,commercial,Border,rectangle,1,26517,4,0.406277624792741,1989,2000,street,82,2,7,NA,Yes,NA
2488.0,February-1989,1661.3,villa,residential,Outskirts,rectangle,2,70548,7,0.1357452349106545,1973,1983,highway,4,2,1,NA,Yes,Yes
11180.3,February-1970,10665.5,flat,commercial,Center,rectangle,5,7210,2,0.7460164395542271,1963,0,alley,67,1,10,NA,Yes,NA
10397.2,February-1972,6249.2,flat,residential,Center,rectangle,4,9803,8,0.38315265247706454,1963,0,street,8,5,9,NA,No,NA
9917.7,May-1975,4330.6,open land,residential,Border,rectangle,2,37216,8,0.9781962195585288,1957,0,highway,69,3,6,C,NA,NA
3082.6,July-2003,2700.9,villa,residential,Border,rectangle,1,20021,4,0.439460673127148,1998,0,street,5,5,6,NA,Yes, No
11254.9,June-1993,7738.4,open land,residential,Center,rectangle,2,18144,2,0.15297860042378875,1987,0,street,43,1,3,F,NA,NA
11077.0,August-1994,7935.3,open land,residential,Center,irregular,3,12938,6,0.5549222610718216,1983,0,street,39,5,2,F,NA,NA
17824.9,April-2000,8343.9,flat,commercial,Border,irregular,3,21088,5,0.7470665367012177,1992,0,street,26,2,6,NA,No,NA
9050.5,December-1979,4027.7,duplex,residential,Border,irregular,2,34136,8,0.9821401657228718,1965,1975,highway,98,4,7,NA,No,NA
18032.8,April-1972,7231.7,duplex,commercial,Outskirts,rectangle,5,74304,2,0.3342355763663807,1970,0,highway,89,3,6,NA,Yes,NA
10004.3,December-1972,4399.1,duplex,commercial,Outskirts,trapezoid,4,75839,6,0.9821988574228642,1967,0,highway,50,3,9,NA,Yes,NA
10907.0,April-1973,8199.0,villa,residential,Border,rectangle,5,25738,3,0.10107669398947428,1958,1968,street,35,4,6,NA,Yes,Yes
10639.1,May-2004,10208.0,flat,residential,Center,trapezoid,1,7744,10,0.4657762186711816,2003,0,street,43,1,6,NA,No,NA
3582.2,September-2001,9294.3,villa,residential,Border,trapezoid,5,28261,2,0.6668706380373948,1993,0,street,44,5,10,NA,Yes,Yes
10503.6,October-1970,5788.7,open land,commercial,Outskirts,rectangle,3,65561,2,0.014140200361887012,1962,0,highway,43,5,9,F,NA,NA
9907.9,January-1974,10383.8,flat,residential,Outskirts,trapezoid,3,71640,1,0.389607512634635,1966,0,highway,79,1,6,NA,Yes,NA
3642.9,October-1987,8200.4,villa,residential,Center,irregular,4,2673,2,0.3703972592192978,1977,1987,alley,30,3,8,NA,Yes,Yes
10363.9,March-2004,4692.8,duplex,commercial,Outskirts,rectangle,4,61577,5,0.3305681122854467,1996,0,highway,54,3,2,NA,Yes,NA
9935.1,May-2008,1362.4,duplex,residential,Border,irregular,3,38564,10,0.43074336926769063,1995,2003,street,36,5,9,NA,Yes,NA
9905.3,May-2009,1730.1,flat,residential,Outskirts,rectangle,2,60456,9,0.8665078760886809,1993,2001,highway,25,1,7,NA,Yes,NA
10310.5,October-1970,9580.5,open land,industrial,Outskirts,rectangle,1,69337,9,0.8574876621302208,1959,0,highway,89,3,6,F,NA,NA
10790.9,December-1984,3579.1,open land,industrial,Center,trapezoid,4,3731,2,0.09393917862735879,1969,0,street,67,3,8,F,NA,NA
11883.5,April-2009,10129.7,villa,residential,Center,trapezoid,4,24569,8,0.33629563784142813,1996,2007,alley,73,2,6,NA,Yes,Yes
10779.6,August-1996,2565.3,duplex,residential,Center,rectangle,5,3322,9,0.6377301338654128,1993,0,alley,74,3,3,NA,Yes,NA
10825.2,October-1996,8533.2,flat,commercial,Center,trapezoid,4,7015,10,0.545681488323453,1985,1995,alley,53,5,2,NA,No,NA
11328.3,December-1980,7640.2,open land,commercial,Center,rectangle,2,8274,10,0.4529473220834719,1961,0,alley,0,4,1,C,NA,NA
10521.1,May-1998,1867.7,open land,industrial,Center,irregular,3,11832,4,0.38835354971852143,1981,0,street,50,3,8,C,NA,NA
10911.4,September-2007,11405.3,duplex,residential,Outskirts,rectangle,2,71250,6,0.17778764459217367,2006,0,highway,21,5,7,NA,Yes,NA
10929.4,November-1980,9698.1,flat,commercial,Center,rectangle,3,10238,1,0.48984808187437634,1978,0,alley,78,4,7,NA,No,NA
10692.5,March-1983,9705.1,duplex,commercial,Center,trapezoid,2,4883,8,0.822607589627859,1979,0,alley,96,1,6,NA,No,NA
9924.1,October-1973,4922.0,open land,industrial,Outskirts,rectangle,5,55955,6,0.1973983634622294,1955,0,highway,95,2,5,F,NA,NA
3606.2,August-1995,7920.8,villa,residential,Center,trapezoid,5,7700,5,0.6013537352645251,1977,1988,alley,50,1,3,NA,Yes, No
17612.4,April-2006,3299.0,flat,commercial,Border,irregular,3,34753,6,0.5301902067425749,1996,2005,street,8,3,7,NA,No,NA
3716.4,February-2001,3739.8,villa,residential,Center,trapezoid,5,3766,5,0.18577393034895007,1999,0,alley,23,4,10,NA,Yes, No
10192.4,October-1992,8933.1,duplex,commercial,Outskirts,rectangle,3,67018,4,0.20121145506461358,1980,1989,highway,5,1,6,NA,No,NA
2936.5,December-2006,6966.2,villa,residential,Border,irregular,2,38791,10,0.062241622924338436,1991,2002,street,16,5,1,NA,Yes,Yes
18501.7,April-1993,11133.4,duplex,residential,Center,trapezoid,5,5413,5,0.2934304380246464,1982,1993,street,51,1,2,NA,No,NA
10387.8,March-1994,11720.4,flat,commercial,Outskirts,irregular,1,56712,1,0.6110260104574854,1976,1984,highway,6,3,5,NA,Yes,NA
9704.6,March-1983,5816.7,flat,residential,Border,trapezoid,4,28471,10,0.34761895020862854,1979,0,street,34,5,7,NA,No,NA
9671.0,May-1994,3953.7,flat,commercial,Outskirts,rectangle,2,58538,7,0.5367888809187841,1978,1988,highway,72,5,2,NA,No,NA
10757.8,March-1986,9050.0,flat,residential,Center,irregular,3,2426,9,0.12470848564651127,1985,0,alley,25,4,7,NA,Yes,NA
10501.0,September-1993,8755.7,open land,industrial,Border,rectangle,2,21633,10,0.05783630518884897,1986,0,street,61,3,1,C,NA,NA
17771.4,April-1996,11081.1,duplex,residential,Border,trapezoid,3,30973,1,0.14303397057717449,1983,1993,highway,92,3,3,NA,No,NA
10462.3,June-1995,5308.7,open land,commercial,Border,rectangle,1,34343,2,0.08751056550481306,1986,0,highway,88,3,3,F,NA,NA
10184.7,October-1984,7352.1,open land,residential,Border,rectangle,1,33643,8,0.00398694517709175,1974,0,highway,72,3,9,C,NA,NA
11419.6,December-1985,11245.7,duplex,commercial,Center,trapezoid,3,15869,1,0.1376398021618198,1982,0,alley,62,4,4,NA,Yes,NA
2708.3,August-2004,4968.1,villa,residential,Border,trapezoid,1,27114,10,0.3128406202178967,1999,0,highway,5,1,8,NA,Yes, No
3665.1,September-1990,2368.0,villa,residential,Center,rectangle,4,14453,7,0.8624933845675442,1988,0,alley,34,5,1,NA,Yes,Yes
10571.8,March-1994,2903.8,duplex,commercial,Center,rectangle,2,13693,10,0.5966017254476982,1977,1987,alley,83,4,9,NA,No,NA
17482.0,April-1974,8657.1,flat,commercial,Outskirts,trapezoid,3,69928,3,0.04397066016925333,1968,0,highway,79,4,3,NA,No,NA
10881.2,March-1994,8200.7,duplex,residential,Center,irregular,3,15783,2,0.9031595233757976,1982,1993,alley,55,1,9,NA,Yes,NA
10962.5,November-1993,11567.0,flat,commercial,Center,trapezoid,1,19332,6,0.5322671237160749,1978,1989,street,44,5,7,NA,No,NA
9551.4,September-1992,2764.0,duplex,commercial,Border,irregular,5,30169,5,0.3846037943545688,1979,1989,highway,82,1,4,NA,Yes,NA
10158.8,June-1976,7564.8,duplex,residential,Border,rectangle,2,20193,3,0.7024533006750909,1974,0,highway,5,1,7,NA,Yes,NA
10545.7,October-1971,6741.8,duplex,commercial,Center,irregular,1,9155,9,0.03727206246771153,1969,0,alley,25,2,5,NA,Yes,NA
10492.2,March-1989,9803.2,open land,industrial,Outskirts,trapezoid,2,73769,1,0.06820480228577575,1972,0,highway,43,5,3,C,NA,NA
10345.4,June-1976,4996.2,open land,commercial,Border,rectangle,4,35080,1,0.06134183116039649,1969,0,highway,94,4,7,F,NA,NA
2912.2,July-1970,6561.8,villa,residential,Center,irregular,1,23140,10,0.4078049167770591,1957,1966,street,79,4,4,NA,Yes,Yes
3202.8,November-1994,10514.1,villa,residential,Outskirts,rectangle,5,58009,6,0.9318975330214788,1988,0,highway,80,3,8,NA,Yes, No
17604.8,April-2002,5118.1,flat,residential,Border,irregular,3,23736,3,0.47586880279031796,1987,1998,street,92,2,6,NA,Yes,NA
9757.2,August-1976,1567.0,duplex,commercial,Border,rectangle,1,33864,2,0.3896319193377018,1963,1971,highway,55,2,7,NA,Yes,NA
2919.8,November-1997,8070.0,villa,residential,Border,irregular,1,22389,9,0.8280908934218817,1991,0,street,56,4,4,NA,Yes,Yes
9971.1,May-1992,6177.0,duplex,commercial,Outskirts,rectangle,5,61322,4,0.0659625323269134,1976,1984,highway,34,1,10,NA,No,NA
3304.0,July-1987,1804.2,villa,residential,Center,trapezoid,4,2344,2,0.5940400176821583,1970,1978,street,13,5,7,NA,Yes, No
10993.7,June-1997,4649.0,open land,commercial,Center,irregular,3,22719,10,0.7307374989593219,1988,0,street,96,5,8,F,NA,NA
10133.1,January-1977,3610.0,flat,residential,Center,rectangle,2,15855,3,0.5615455529723196,1972,0,street,85,5,6,NA,No,NA
10019.3,October-2005,6992.6,flat,residential,Outskirts,trapezoid,4,54327,8,0.0261217421320199,2002,0,highway,3,5,10,NA,No,NA
9469.0,September-1985,2963.8,duplex,commercial,Outskirts,irregular,5,63085,10,0.980555356820523,1984,0,highway,9,2,7,NA,No,NA
9051.4,January-1987,4277.6,duplex,residential,Outskirts,irregular,5,72713,7,0.019882913807139913,1975,1984,highway,70,2,1,NA,No,NA
9556.7,September-1975,1029.6,open land,commercial,Outskirts,irregular,2,56294,1,0.05242251224559458,1975,0,highway,92,1,5,F,NA,NA
2677.3,May-1979,3776.5,villa,residential,Border,rectangle,1,26772,2,0.0856501961312216,1972,0,street,5,2,5,NA,Yes, No
9561.3,December-1974,7130.9,flat,residential,Border,irregular,5,22231,3,0.34490603598933267,1959,1968,highway,27,2,8,NA,Yes,NA
2618.4,August-1976,8076.3,villa,residential,Outskirts,irregular,2,54399,3,0.4325843878805107,1975,0,highway,49,3,10,NA,Yes,Yes
11037.3,June-1997,10751.2,flat,commercial,Center,trapezoid,1,15205,5,0.20696537456570407,1981,1990,alley,28,4,7,NA,No,NA
9566.0,March-2008,4802.0,duplex,residential,Outskirts,irregular,4,61830,5,0.6872381930513828,1991,1999,highway,7,1,4,NA,No,NA
11024.8,November-1984,8291.1,open land,industrial,Center,irregular,4,4794,6,0.9695994802167653,1983,0,street,61,4,5,F,NA,NA
9946.7,February-1970,7123.2,duplex,residential,Border,rectangle,2,31499,4,0.6897635052091399,1963,0,highway,57,4,1,NA,Yes,NA
3025.0,November-1988,9045.4,villa,residential,Border,rectangle,5,35595,4,0.43725893701972895,1983,0,highway,55,3,7,NA,Yes, No
10401.4,November-1991,4824.2,flat,commercial,Center,irregular,2,8560,8,0.7027612999316214,1984,0,street,46,1,4,NA,Yes,NA
10215.7,July-1986,7706.1,flat,residential,Outskirts,rectangle,2,55738,2,0.7630957823014128,1967,1978,highway,14,5,1,NA,Yes,NA
10183.0,January-2005,1022.2,open land,industrial,Outskirts,trapezoid,2,61373,5,0.2108228264896831,2002,0,highway,85,5,7,F,NA,NA
10464.1,October-1999,1927.6,duplex,commercial,Border,rectangle,5,20630,6,0.3670579537567341,1992,0,street,10,5,2,NA,Yes,NA
10031.0,October-1994,2182.0,open land,industrial,Border,irregular,5,35869,10,0.36386074771653865,1990,0,street,62,4,6,F,NA,NA
10272.2,August-1996,8184.3,duplex,commercial,Border,rectangle,1,22871,8,0.7223422727052055,1979,1989,highway,0,4,7,NA,No,NA
2551.5,January-1997,1019.7,villa,residential,Outskirts,rectangle,3,74486,7,0.8384829859556201,1978,1988,highway,99,5,2,NA,Yes,Yes
9417.9,August-2002,3899.0,flat,residential,Border,rectangle,2,23957,6,0.8420467474029671,1990,2000,highway,81,1,1,NA,No,NA
9443.2,January-1986,3316.8,flat,residential,Border,irregular,1,30470,8,0.3485121807967486,1976,1984,street,43,2,4,NA,Yes,NA
9881.3,August-1980,2222.1,duplex,residential,Border,trapezoid,5,22859,10,0.8806883351987029,1968,1979,street,54,5,7,NA,Yes,NA
11211.4,December-1985,7391.1,duplex,commercial,Center,trapezoid,2,21491,2,0.8460815834935931,1983,0,alley,53,4,2,NA,Yes,NA
10648.8,November-2008,6949.2,duplex,commercial,Border,trapezoid,4,30412,6,0.7258400089235512,2007,0,street,87,2,9,NA,Yes,NA
10599.1,May-1998,5372.6,open land,commercial,Outskirts,rectangle,2,76384,6,0.5784883107840467,1986,0,highway,45,4,5,C,NA,NA
10133.5,September-1972,7889.0,open land,industrial,Outskirts,irregular,4,50051,5,0.8885600213352065,1955,0,highway,8,5,1,F,NA,NA
2683.6,January-1985,6205.5,villa,residential,Border,rectangle,2,28082,10,0.686633603750711,1966,1976,highway,0,1,9,NA,Yes, No
10972.8,May-1992,2523.7,open land,residential,Center,trapezoid,2,6029,2,0.014881882830179993,1981,0,alley,16,4,8,C,NA,NA
11306.4,December-1989,9782.9,flat,commercial,Center,trapezoid,4,20868,2,0.4804502023374544,1983,0,alley,84,4,10,NA,Yes,NA
10072.8,August-1997,1463.1,open land,residential,Outskirts,rectangle,4,69379,5,0.16265906269410046,1981,0,highway,22,1,9,C,NA,NA
10028.7,January-2004,5560.1,flat,residential,Outskirts,rectangle,3,63631,7,0.4775414215034324,2004,0,highway,93,2,4,NA,Yes,NA
