Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
3423.4,May-2002,8668.1,villa,residential,Border,rectangle,1,33225,2,0.4450873914232374,1990,1999,highway,29,5,10,NA,Yes,Yes
2476.6,September-1972,4825.3,villa,residential,Border,trapezoid,5,36975,7,0.5407600173597118,1967,0,highway,76,4,6,NA,Yes,Yes
10464.4,January-1986,10007.4,duplex,residential,Center,irregular,2,14774,5,0.4127908880012723,1978,0,street,29,5,1,NA,No,NA
11621.9,May-1995,8895.9,open land,industrial,Center,trapezoid,1,5983,1,0.955262987474123,1988,0,alley,14,4,10,C,NA,NA
9652.0,November-1988,6603.0,flat,residential,Border,rectangle,3,39193,4,0.09503794581836178,1972,1980,highway,37,4,4,NA,No,NA
9753.7,February-1970,3526.4,open land,industrial,Border,trapezoid,2,25913,7,0.2288122393635924,1960,0,highway,61,2,8,F,NA,NA
9700.4,February-1970,7207.0,duplex,residential,Border,trapezoid,5,39614,9,0.07217393047711651,1953,1964,street,19,5,5,NA,No,NA
1865.4,June-1976,1112.7,villa,residential,Border,irregular,2,24347,7,0.21618029669485495,1973,0,highway,84,3,5,NA,Yes,Yes
10751.1,January-1973,11750.7,duplex,residential,Center,irregular,5,24096,8,0.6538047618758404,1960,1971,street,19,2,6,NA,Yes,NA
10334.8,May-2008,8510.9,flat,commercial,Border,rectangle,4,24625,2,0.9178654489931745,2002,0,highway,57,2,9,NA,No,NA
9410.5,October-1982,1317.9,open land,residential,Outskirts,irregular,3,50377,4,0.45709612700787094,1981,0,highway,98,2,5,C,NA,NA
10602.7,November-2007,7593.0,open land,residential,Border,rectangle,4,26329,5,0.7865363056377032,1998,0,highway,90,2,10,C,NA,NA
9321.0,January-2007,1582.7,flat,commercial,Outskirts,irregular,2,76419,7,0.19087722612132874,1989,1998,highway,11,1,8,NA,No,NA
9211.1,January-1983,2783.2,flat,residential,Outskirts,rectangle,4,59321,10,0.05112136209868412,1968,1979,highway,35,2,6,NA,No,NA
10521.4,July-1970,3739.8,open land,residential,Center,trapezoid,2,8339,7,0.9054546928265533,1965,0,street,65,3,5,C,NA,NA
3748.4,October-1992,4639.8,villa,residential,Center,rectangle,4,17892,1,0.4089601640731817,1973,1984,alley,60,4,6,NA,Yes,Yes
11137.0,November-2006,11162.4,flat,commercial,Center,trapezoid,3,10209,3,0.425266288035862,1988,1999,street,31,4,8,NA,No,NA
3483.0,September-1984,11659.7,villa,residential,Center,irregular,3,8747,6,0.915125866699306,1965,1976,alley,74,1,8,NA,Yes, No
3018.2,July-1997,10982.1,villa,residential,Outskirts,trapezoid,3,54425,2,0.06507863727725927,1978,1988,highway,81,4,6,NA,Yes, No
10320.0,February-1988,1232.0,duplex,residential,Center,irregular,5,9520,2,0.47588113350366046,1986,0,street,70,4,9,NA,Yes,NA
10472.4,May-1988,4270.1,duplex,commercial,Center,trapezoid,1,14030,6,0.958675139090926,1978,1988,street,37,4,1,NA,No,NA
11228.6,December-1991,11735.2,flat,residential,Center,rectangle,1,11341,10,0.3931821658115019,1979,1990,alley,14,1,9,NA,Yes,NA
9879.1,February-1975,5067.6,open land,residential,Outskirts,rectangle,2,59320,10,0.6764753496449392,1969,0,highway,92,1,9,C,NA,NA
2389.5,August-1974,6918.8,villa,residential,Outskirts,irregular,4,62262,6,0.2877506867171258,1964,1973,highway,3,2,1,NA,Yes,Yes
10502.5,July-1989,8531.3,duplex,residential,Border,rectangle,3,29223,3,0.0887259865140736,1982,0,street,16,2,6,NA,Yes,NA
18203.6,April-1980,1136.8,open land,industrial,Center,irregular,1,4195,4,0.17800790661525978,1978,0,street,9,5,2,C,NA,NA
10591.0,May-1988,7260.1,open land,commercial,Border,rectangle,1,28588,3,0.09744164143905798,1976,0,highway,45,5,6,C,NA,NA
3174.4,January-1996,8344.0,villa,residential,Outskirts,trapezoid,5,53447,6,0.7352433764676153,1991,0,highway,35,5,2,NA,Yes,Yes
11149.5,April-1977,5079.0,villa,residential,Center,rectangle,5,14808,3,0.8264618729832599,1965,1974,street,95,5,1,NA,Yes, No
2494.5,June-1983,6887.6,villa,residential,Outskirts,irregular,1,64309,1,0.38652418081261,1967,1978,highway,27,3,1,NA,Yes,Yes
18462.3,April-1988,5661.1,open land,commercial,Border,rectangle,2,31331,1,0.9651760882386141,1973,0,highway,27,1,8,F,NA,NA
9597.2,July-2008,1056.1,duplex,residential,Border,irregular,2,33851,1,0.935648512604113,2003,0,highway,27,5,9,NA,No,NA
9518.2,May-1976,4701.8,flat,residential,Border,irregular,4,27904,9,0.1180573726198143,1975,0,street,41,2,8,NA,Yes,NA
3683.8,March-1977,10785.5,villa,residential,Center,rectangle,4,4967,6,0.9904530968716172,1960,1971,street,75,4,4,NA,Yes, No
9546.5,January-1985,2651.0,duplex,residential,Border,irregular,5,36876,8,0.613517316536486,1975,1983,highway,80,5,10,NA,Yes,NA
10762.7,September-2002,1351.2,duplex,commercial,Center,trapezoid,4,2424,3,0.32890669098056247,1985,1996,alley,95,3,5,NA,Yes,NA
10233.9,December-2009,11027.2,flat,residential,Outskirts,trapezoid,2,64068,7,0.4246903393110023,1991,2001,highway,14,5,6,NA,No,NA
2542.5,May-1984,1940.7,villa,residential,Outskirts,trapezoid,4,62452,3,0.9230956830499596,1983,0,highway,68,3,7,NA,Yes,Yes
2557.8,January-1986,3969.5,villa,residential,Border,rectangle,1,32711,5,0.2591705538029687,1977,0,street,83,3,1,NA,Yes, No
10744.7,February-2006,8823.9,open land,commercial,Outskirts,irregular,2,74204,4,0.4854615198413832,2001,0,highway,21,4,9,C,NA,NA
11967.5,June-2009,10061.7,open land,commercial,Center,rectangle,4,13321,7,0.8962626614806259,1990,0,street,6,3,3,F,NA,NA
11468.0,March-2008,10267.8,duplex,commercial,Center,rectangle,1,14561,1,0.8177970348860099,2005,0,alley,69,4,6,NA,No,NA
9696.7,December-1971,1694.9,flat,residential,Border,rectangle,3,33226,6,0.7483373331861255,1958,1968,street,47,4,6,NA,Yes,NA
10902.2,October-2009,8937.5,duplex,residential,Center,irregular,5,5884,6,0.7954008746112017,2004,0,street,78,1,6,NA,Yes,NA
18392.8,April-1994,905.5,open land,commercial,Outskirts,rectangle,5,67310,10,0.7745522212339254,1987,0,highway,2,5,6,F,NA,NA
10089.1,October-1991,4802.9,open land,commercial,Outskirts,irregular,1,51940,1,0.4406695910448174,1991,0,highway,84,1,6,F,NA,NA
10672.1,June-2000,2334.9,flat,commercial,Center,rectangle,3,3796,4,0.7783617027614074,1992,0,alley,2,2,3,NA,No,NA
10542.8,July-1987,4448.8,flat,commercial,Center,rectangle,2,9153,4,0.8623472641837353,1983,0,alley,77,2,7,NA,No,NA
3206.7,December-1974,4774.6,villa,residential,Center,trapezoid,3,13433,1,0.7655613864309013,1957,1965,street,95,4,4,NA,Yes,Yes
2750.4,May-2005,6387.7,villa,residential,Outskirts,trapezoid,1,53094,4,0.6220305048306753,2005,0,highway,90,1,6,NA,Yes, No
3342.3,May-1987,2013.5,villa,residential,Center,rectangle,2,5635,8,0.4132420004847188,1979,0,alley,73,2,9,NA,Yes,Yes
9713.2,October-1996,2608.7,flat,residential,Border,irregular,3,23339,2,0.651816644741528,1988,0,street,94,5,6,NA,Yes,NA
2939.8,January-1981,9243.6,villa,residential,Border,rectangle,2,25158,3,0.5530822928630346,1966,1977,highway,19,2,9,NA,Yes, No
3268.4,August-1991,8162.6,villa,residential,Border,trapezoid,5,35823,3,0.6444835010637373,1980,1989,street,36,4,6,NA,Yes,Yes
11187.5,January-1981,9409.2,open land,industrial,Center,trapezoid,4,9902,9,0.9641891852387924,1964,0,alley,1,2,1,C,NA,NA
9597.8,August-1979,8452.3,duplex,commercial,Outskirts,irregular,4,59951,3,0.6747343618190561,1966,1974,highway,43,1,5,NA,No,NA
10087.4,January-1991,3447.6,open land,commercial,Border,irregular,4,20102,7,0.21437953282973443,1989,0,highway,34,4,1,F,NA,NA
9192.7,January-1975,3535.2,duplex,residential,Outskirts,irregular,3,79909,2,0.9688813071142944,1956,1964,highway,39,3,9,NA,No,NA
10219.6,December-1976,8740.9,duplex,residential,Center,irregular,5,21418,9,0.8427153397597797,1959,1970,alley,60,1,9,NA,No,NA
10225.8,January-1984,9849.2,flat,commercial,Border,rectangle,2,33235,8,0.9454668750532608,1967,1975,highway,45,1,3,NA,Yes,NA
2902.9,December-1979,2210.6,villa,residential,Center,irregular,3,18604,5,0.5444209190548936,1964,1973,street,63,4,7,NA,Yes,Yes
9992.3,August-1981,10353.9,flat,residential,Outskirts,rectangle,2,58528,1,0.8127333101955128,1973,0,highway,61,5,5,NA,No,NA
2120.6,May-1977,3907.6,villa,residential,Outskirts,irregular,4,69804,7,0.08923165870137839,1976,0,highway,49,2,1,NA,Yes,Yes
9922.2,January-2002,4198.7,duplex,residential,Border,trapezoid,1,40024,3,0.0671204081302853,1995,0,highway,80,4,2,NA,Yes,NA
10163.8,December-1998,2640.1,duplex,commercial,Outskirts,trapezoid,1,70388,10,0.25234777104226214,1988,1996,highway,9,5,7,NA,Yes,NA
10370.7,September-1991,11146.9,open land,commercial,Outskirts,irregular,1,53877,7,0.7025471098948126,1981,0,highway,57,2,2,C,NA,NA
9846.5,July-1972,3223.7,duplex,residential,Center,irregular,3,2579,4,0.9374354300064448,1955,1963,street,39,5,3,NA,No,NA
9793.9,October-1975,10157.8,flat,commercial,Border,rectangle,1,23358,1,0.017599349633294237,1957,1967,highway,16,1,3,NA,No,NA
9324.1,June-2003,824.0,flat,residential,Outskirts,rectangle,2,70417,8,0.6693742114911704,1987,1998,highway,67,1,9,NA,No,NA
9793.3,September-1977,3534.4,open land,commercial,Outskirts,irregular,4,75303,1,0.34493729441977583,1974,0,highway,84,2,7,C,NA,NA
9928.2,February-1979,2949.1,flat,commercial,Outskirts,rectangle,2,62742,8,0.8833315371626922,1967,1975,highway,39,5,4,NA,Yes,NA
9794.0,November-2004,2367.3,duplex,commercial,Border,irregular,5,35364,4,0.27025128719191516,2000,0,highway,63,2,2,NA,Yes,NA
10110.2,May-1973,3394.2,flat,commercial,Center,trapezoid,1,2990,7,0.013845280085990508,1962,1973,alley,34,4,3,NA,No,NA
3218.5,June-2008,2612.3,villa,residential,Center,irregular,2,13596,9,0.05753074170604888,1996,2007,street,4,5,4,NA,Yes, No
10212.4,August-2003,7234.6,flat,commercial,Border,trapezoid,2,24898,8,0.3367332991554387,1986,1997,highway,51,2,10,NA,Yes,NA
9194.7,August-1977,4777.6,duplex,residential,Border,irregular,5,24235,9,0.10577117369018696,1965,1973,highway,13,3,9,NA,No,NA
10001.0,March-2002,5500.1,duplex,residential,Border,trapezoid,4,20211,10,0.9658832028353763,1983,1992,street,31,4,7,NA,No,NA
11410.4,September-2004,11241.0,flat,residential,Center,rectangle,5,10510,1,0.6868610355623732,2000,0,street,62,4,1,NA,Yes,NA
2641.8,August-1996,5110.1,villa,residential,Outskirts,irregular,4,55699,7,0.9887933957434342,1978,1986,highway,30,5,1,NA,Yes,Yes
9710.3,January-1999,1557.8,flat,residential,Outskirts,trapezoid,3,71776,3,0.7607891005077072,1981,1992,highway,72,5,1,NA,Yes,NA
10625.7,February-1996,10757.9,open land,industrial,Outskirts,rectangle,4,55676,2,0.6369278787648978,1980,0,highway,54,1,2,C,NA,NA
2777.0,May-2005,6592.3,villa,residential,Border,irregular,4,37460,7,0.11318464711175513,2000,0,street,71,1,6,NA,Yes,Yes
9696.0,September-1974,6516.7,duplex,commercial,Border,trapezoid,4,20882,8,0.5995876229971776,1967,0,highway,39,4,4,NA,No,NA
9889.8,March-1971,3449.5,duplex,commercial,Outskirts,rectangle,4,51713,4,0.8481480821862799,1966,0,highway,35,1,2,NA,Yes,NA
2346.5,December-1972,1582.7,villa,residential,Border,rectangle,3,22007,7,0.165762032543031,1966,0,highway,39,5,10,NA,Yes, No
9873.6,May-2005,7739.2,flat,residential,Outskirts,irregular,3,57347,9,0.11505113342914153,2004,0,highway,54,2,6,NA,Yes,NA
9067.8,February-1971,2858.1,flat,residential,Outskirts,trapezoid,3,55272,7,0.5328771081175826,1966,0,highway,59,2,10,NA,No,NA
2564.7,January-1991,3742.4,villa,residential,Border,rectangle,2,39423,10,0.8704921620992025,1986,0,highway,71,2,9,NA,Yes, No
9466.3,May-1973,6332.7,flat,commercial,Outskirts,trapezoid,1,57016,8,0.8463350860762177,1961,1971,highway,38,3,2,NA,No,NA
10583.3,August-1992,2314.1,open land,residential,Center,irregular,2,13758,3,0.305918206785598,1992,0,street,30,2,10,C,NA,NA
10131.9,December-1975,5413.6,flat,residential,Center,rectangle,2,7151,1,0.4753153661946975,1963,1971,alley,91,1,6,NA,No,NA
9868.4,August-2001,9005.6,flat,residential,Border,trapezoid,3,31722,7,0.3115062653480408,1984,1992,highway,67,5,8,NA,No,NA
3455.6,July-2007,11583.6,villa,residential,Outskirts,trapezoid,5,76507,7,0.21493241841799238,2002,0,highway,23,4,10,NA,Yes, No
10680.8,January-1973,6959.3,flat,commercial,Center,rectangle,4,7007,8,0.9513820379460677,1955,1963,street,78,3,3,NA,Yes,NA
10552.5,October-2006,7346.6,open land,industrial,Outskirts,irregular,2,57730,6,0.9321266849915106,2004,0,highway,34,4,7,F,NA,NA
10029.4,January-1999,4582.2,duplex,residential,Outskirts,trapezoid,4,67877,8,0.7851651093384591,1984,1995,highway,68,5,2,NA,Yes,NA
9509.5,November-1971,10049.7,flat,residential,Outskirts,irregular,2,57759,5,0.022384177879058775,1964,0,highway,90,3,3,NA,Yes,NA
10628.2,August-1991,1486.1,duplex,commercial,Center,trapezoid,4,2406,6,0.9034202767548971,1977,1988,street,57,2,7,NA,Yes,NA
9768.0,April-1976,1270.6,villa,residential,Outskirts,irregular,4,50346,3,0.3638676123946549,1967,0,highway,71,5,2,NA,Yes, No
9752.8,December-1972,5886.0,duplex,residential,Outskirts,rectangle,2,54959,1,0.11932545630083746,1953,1961,highway,70,1,9,NA,Yes,NA
11798.2,September-2004,11812.0,flat,commercial,Center,rectangle,3,23570,1,0.3159762790573336,2001,0,alley,24,4,2,NA,Yes,NA
2379.0,December-1974,11304.6,villa,residential,Outskirts,irregular,4,72959,2,0.1665343220173373,1963,1974,highway,88,1,2,NA,Yes, No
9075.1,February-1971,3593.8,duplex,residential,Border,irregular,4,25628,7,0.09476607322701402,1965,0,street,55,3,3,NA,No,NA
10023.4,March-1991,5103.5,duplex,residential,Outskirts,trapezoid,3,72462,2,0.32481788476504514,1988,0,highway,94,4,9,NA,Yes,NA
9201.1,October-1977,982.4,duplex,residential,Outskirts,trapezoid,1,63569,3,0.24960892392039857,1968,0,highway,29,3,8,NA,No,NA
10488.1,November-1985,1055.0,open land,industrial,Center,trapezoid,3,8712,7,0.24906234032060148,1985,0,street,23,1,4,C,NA,NA
9862.8,September-1987,11268.3,duplex,commercial,Border,irregular,2,31686,8,0.7628236176817588,1982,0,street,99,1,4,NA,No,NA
10622.6,November-1982,5737.4,flat,residential,Center,trapezoid,5,16433,4,0.42412557494815417,1973,0,alley,57,2,5,NA,Yes,NA
9264.7,March-1984,6007.0,flat,residential,Border,irregular,2,34648,7,0.157962260318405,1969,1980,street,72,5,2,NA,No,NA
9658.4,November-1977,8618.7,flat,residential,Border,trapezoid,5,31518,7,0.5690864449067504,1973,0,street,73,1,9,NA,No,NA
9664.1,June-1982,11393.3,flat,residential,Border,irregular,3,24526,5,0.7780310912105846,1972,1981,street,76,3,3,NA,No,NA
10697.3,October-1970,3757.6,open land,industrial,Center,rectangle,4,16207,10,0.898948372983887,1969,0,street,92,5,6,C,NA,NA
9554.4,March-1975,1471.9,flat,commercial,Border,trapezoid,4,37085,1,0.46131889814603244,1964,1975,street,62,5,10,NA,No,NA
2920.0,January-1997,5753.9,villa,residential,Border,trapezoid,2,23225,8,0.5461024623339918,1984,1995,street,35,5,3,NA,Yes, No
17469.3,April-2003,1990.8,flat,residential,Outskirts,rectangle,5,59225,8,0.42616445512870194,2003,0,highway,22,3,4,NA,No,NA
10040.8,December-1998,1379.2,duplex,commercial,Outskirts,trapezoid,4,57111,4,0.13231029335872568,1980,1991,highway,27,3,10,NA,Yes,NA
10465.3,May-1970,8497.9,flat,commercial,Center,rectangle,4,15458,5,0.5003854249730901,1967,0,street,62,2,4,NA,No,NA
10487.7,August-1993,5459.7,open land,residential,Border,rectangle,3,33203,9,0.23540731831913742,1985,0,highway,2,3,7,F,NA,NA
9321.9,January-2003,2949.8,flat,residential,Border,irregular,3,25649,1,0.059990126047754444,1984,1992,highway,90,1,3,NA,Yes,NA
2995.7,November-2004,7440.6,villa,residential,Outskirts,trapezoid,3,64001,1,0.9506920815630441,1997,0,highway,50,2,3,NA,Yes, No
12063.4,April-2007,6481.6,villa,residential,Center,trapezoid,5,12492,6,0.5936750693410218,2005,0,alley,11,5,10,NA,Yes,Yes
11074.6,October-2009,8790.7,open land,commercial,Outskirts,rectangle,5,68049,10,0.29874934143762166,2000,0,highway,72,5,7,F,NA,NA
3535.1,July-2003,1142.3,villa,residential,Center,rectangle,5,14998,7,0.7670420573373531,2003,0,street,15,4,2,NA,Yes, No
10455.1,June-2001,5086.7,duplex,commercial,Outskirts,trapezoid,1,63209,9,0.7554215659052023,1996,0,highway,20,5,8,NA,Yes,NA
10212.2,March-1986,2178.0,flat,commercial,Center,rectangle,1,17552,5,0.12529142060755694,1976,1984,street,57,5,1,NA,No,NA
2901.9,August-1977,8545.2,villa,residential,Outskirts,trapezoid,1,80411,3,0.5950696433063463,1964,1972,highway,6,5,7,NA,Yes, No
10612.2,August-1993,10224.8,duplex,residential,Outskirts,rectangle,3,53695,2,0.6037255905672846,1975,1984,highway,19,4,6,NA,Yes,NA
2653.3,September-1994,1596.6,villa,residential,Border,trapezoid,4,36976,6,0.5995654144161059,1982,1990,street,45,4,7,NA,Yes, No
10575.2,March-1993,11509.3,flat,residential,Center,irregular,4,24395,1,0.438061855191452,1978,1989,alley,91,4,5,NA,No,NA
2664.5,September-1970,10640.3,villa,residential,Outskirts,trapezoid,3,77981,8,0.3843614785512399,1953,1963,highway,71,3,10,NA,Yes, No
10845.5,September-1975,9714.0,duplex,residential,Center,trapezoid,3,6406,2,0.5928326446483688,1974,0,street,69,2,6,NA,Yes,NA
9813.5,September-2000,7114.0,flat,commercial,Outskirts,irregular,1,55841,3,0.9109052702944489,1988,1996,highway,7,2,8,NA,No,NA
9918.4,February-2005,6932.3,flat,residential,Border,trapezoid,4,33638,9,0.33384854930758834,1999,0,street,23,1,7,NA,No,NA
17540.3,April-1987,5254.2,flat,commercial,Outskirts,irregular,5,80162,9,0.49589465339812977,1987,0,highway,64,3,1,NA,Yes,NA
9399.2,February-1973,1833.9,duplex,commercial,Outskirts,rectangle,5,69650,9,0.7512539422303819,1954,1963,highway,76,5,2,NA,No,NA
10635.8,December-1989,8831.2,duplex,residential,Center,trapezoid,5,13292,2,0.0022965929766769477,1975,1986,street,11,1,9,NA,No,NA
3248.5,September-1993,11859.4,villa,residential,Outskirts,trapezoid,3,54022,7,0.3392823202337515,1974,1982,highway,39,5,5,NA,Yes,Yes
9488.8,November-1986,6240.5,flat,residential,Border,rectangle,1,37944,6,0.7535788299247808,1969,1980,highway,69,2,7,NA,No,NA
2914.2,August-2006,5793.1,villa,residential,Border,irregular,3,20213,6,0.41001765066003637,2004,0,street,12,1,6,NA,Yes,Yes
9288.4,November-2004,2571.4,flat,residential,Outskirts,irregular,4,73301,9,0.8854277145485807,1993,2001,highway,68,4,8,NA,No,NA
10534.8,January-1992,9486.3,flat,residential,Border,rectangle,2,36976,8,0.5373505554216242,1988,0,street,16,2,10,NA,Yes,NA
18455.3,April-2004,5406.7,open land,residential,Border,rectangle,3,32390,1,0.1334854281593315,2002,0,highway,60,4,4,F,NA,NA
9828.7,August-1997,3671.8,duplex,commercial,Outskirts,trapezoid,1,60500,8,0.3614215252898876,1986,1997,highway,28,5,6,NA,No,NA
3000.8,September-1999,5648.8,villa,residential,Border,rectangle,5,37914,10,0.7251153674839139,1985,1994,highway,27,3,5,NA,Yes,Yes
18255.3,April-1970,11529.3,duplex,residential,Center,irregular,3,14225,8,0.8526611051317045,1966,0,alley,25,1,5,NA,No,NA
11010.7,May-1982,10407.6,duplex,commercial,Center,irregular,4,10814,4,0.4007697501284009,1975,0,street,58,5,5,NA,Yes,NA
9661.6,March-1979,6848.2,duplex,commercial,Border,irregular,2,34293,7,0.9530902127355709,1975,0,highway,63,5,10,NA,No,NA
9440.7,May-1970,7435.6,flat,residential,Border,trapezoid,5,35659,10,0.6585928603687096,1959,1969,street,71,1,10,NA,No,NA
10066.5,February-1971,11778.9,duplex,residential,Border,rectangle,1,33885,8,0.08266679993945847,1968,0,highway,12,5,9,NA,No,NA
11175.2,March-1987,6106.1,open land,industrial,Center,trapezoid,4,17836,1,0.5487681464000734,1984,0,street,71,5,4,F,NA,NA
2328.7,January-1980,4128.4,villa,residential,Outskirts,rectangle,3,50589,3,0.22712244550539284,1965,1976,highway,64,1,3,NA,Yes, No
10186.8,December-1988,1722.0,flat,residential,Center,rectangle,3,7472,1,0.4979894864408232,1976,1986,street,34,4,4,NA,No,NA
9810.2,June-2007,3379.2,duplex,commercial,Border,rectangle,4,26229,1,0.15325371465791215,1992,2001,highway,85,2,3,NA,No,NA
19051.9,April-1991,7780.2,duplex,residential,Center,rectangle,2,3871,1,0.45143854990275467,1982,0,street,31,4,10,NA,Yes,NA
2607.0,September-2000,1814.6,villa,residential,Outskirts,trapezoid,3,56788,10,0.37788684143481444,2000,0,highway,57,3,8,NA,Yes,Yes
2916.1,December-1992,11197.9,villa,residential,Border,irregular,4,37316,4,0.8005182072602866,1991,0,highway,73,1,8,NA,Yes,Yes
10101.3,September-2009,961.8,flat,commercial,Border,rectangle,4,31984,3,0.17873730541528254,2008,0,street,18,4,8,NA,No,NA
9278.2,November-1975,5915.7,duplex,commercial,Outskirts,irregular,5,59510,10,0.2220983249787366,1968,0,highway,38,1,5,NA,No,NA
9868.8,August-1971,7366.6,duplex,commercial,Outskirts,rectangle,2,57537,6,0.15013366999898725,1964,0,highway,14,4,4,NA,No,NA
10103.1,September-1977,4107.0,flat,commercial,Border,trapezoid,3,28975,1,0.9287379529653985,1963,1974,street,37,3,9,NA,Yes,NA
11461.9,May-2006,11726.7,duplex,residential,Center,rectangle,5,9561,10,0.44091037188005044,1996,2006,street,25,2,5,NA,Yes,NA
10630.4,February-1993,6911.6,duplex,commercial,Center,irregular,5,2450,2,0.6081158598971194,1980,1991,alley,74,5,3,NA,No,NA
9986.3,August-2000,10896.5,duplex,residential,Outskirts,trapezoid,5,51237,8,0.3829644342376568,1982,1992,highway,80,4,2,NA,No,NA
9093.9,July-1987,4724.0,flat,residential,Outskirts,irregular,4,60696,6,0.7494242666157063,1968,1976,highway,47,1,7,NA,No,NA
3455.3,September-1992,10167.2,villa,residential,Center,trapezoid,1,5609,10,0.2598500897415701,1983,0,street,79,2,3,NA,Yes, No
10194.4,January-1998,5743.9,duplex,commercial,Center,irregular,4,22665,8,0.0977643804936269,1988,1999,street,98,1,8,NA,No,NA
10469.1,July-1997,10130.2,duplex,residential,Border,rectangle,4,29408,9,0.37121764450175054,1988,0,highway,99,5,9,NA,Yes,NA
2927.0,September-1986,7346.9,villa,residential,Border,rectangle,5,27352,10,0.8012676905399626,1985,0,street,90,3,5,NA,Yes, No
9910.3,May-1979,5532.8,flat,residential,Border,trapezoid,3,36499,1,0.3354098466632329,1968,1976,street,77,5,3,NA,Yes,NA
2565.6,May-1975,8466.7,villa,residential,Outskirts,irregular,2,55405,6,0.06841190186248247,1974,0,highway,41,5,3,NA,Yes,Yes
9854.8,December-1995,2068.2,flat,residential,Border,rectangle,5,31500,6,0.29004615785322785,1989,0,highway,4,3,1,NA,Yes,NA
9435.3,October-1976,4266.2,duplex,residential,Outskirts,irregular,1,60084,4,0.5470412136277661,1958,1966,highway,81,5,5,NA,Yes,NA
11139.2,November-2004,7865.7,open land,industrial,Center,irregular,1,4315,6,0.8954550341293747,1995,0,alley,85,4,8,C,NA,NA
10123.7,March-2002,3075.1,open land,residential,Border,rectangle,3,38977,10,0.4276089948191699,1999,0,highway,88,1,3,F,NA,NA
10482.9,September-1997,1525.8,flat,residential,Center,irregular,4,14453,1,0.06578986207170434,1992,0,alley,28,4,8,NA,Yes,NA
11341.3,September-1997,9502.2,open land,residential,Center,trapezoid,1,11023,7,0.2511652369307402,1992,0,alley,12,1,5,C,NA,NA
9831.3,October-2000,7511.8,flat,commercial,Outskirts,irregular,1,70767,9,0.680928318760523,1995,0,highway,29,4,9,NA,No,NA
10928.1,March-1984,10601.3,duplex,commercial,Center,trapezoid,1,22017,6,0.8702720944870042,1983,0,street,61,4,7,NA,No,NA
11315.1,June-1993,10155.7,open land,commercial,Center,irregular,4,19563,1,0.6132609707255859,1982,0,street,68,2,4,F,NA,NA
10015.8,August-1983,11306.6,duplex,residential,Border,irregular,2,33373,4,0.49768540871083256,1965,1976,street,94,1,8,NA,Yes,NA
10377.8,August-2000,6271.5,flat,commercial,Center,irregular,1,22883,9,0.5970823927823558,1995,0,street,9,3,1,NA,No,NA
9769.3,August-2006,4703.8,duplex,commercial,Border,irregular,3,39603,10,0.28355333938719685,1996,2004,street,61,3,6,NA,No,NA
18178.7,April-1982,1135.9,duplex,residential,Center,rectangle,2,9387,2,0.24860004448891304,1967,1977,alley,1,3,9,NA,No,NA
10156.5,July-1971,8302.6,open land,commercial,Outskirts,irregular,2,53651,5,0.3597561771475991,1959,0,highway,43,3,6,F,NA,NA
2115.8,November-1978,931.4,villa,residential,Border,irregular,4,24108,9,0.8842968348074584,1967,1975,highway,17,4,4,NA,Yes,Yes
10385.1,October-1987,10020.5,open land,commercial,Border,irregular,4,32564,9,0.5620970970395077,1982,0,highway,55,1,6,F,NA,NA
2739.1,February-2009,5925.8,villa,residential,Border,irregular,4,37606,9,0.4409412488488377,2005,0,street,30,1,3,NA,Yes, No
9562.6,August-1970,5814.0,flat,residential,Border,irregular,1,38943,9,0.7479666079474033,1958,1969,street,10,2,7,NA,Yes,NA
2570.9,December-1991,2936.4,villa,residential,Border,trapezoid,5,28974,9,0.38945029374549656,1986,0,street,45,2,5,NA,Yes, No
9966.3,August-2000,2761.9,duplex,residential,Border,rectangle,2,21683,4,0.28112935195395317,1998,0,highway,64,1,10,NA,Yes,NA
10237.7,May-2003,8137.8,open land,residential,Outskirts,trapezoid,2,73631,10,0.07970138183016195,1985,0,highway,87,1,10,C,NA,NA
10320.4,December-2005,1872.1,flat,commercial,Center,irregular,5,24070,4,0.6807626787862199,1989,1997,alley,21,3,2,NA,No,NA
11427.5,March-2008,8499.7,duplex,commercial,Center,rectangle,4,21878,8,0.5677425452236958,1993,2003,street,17,1,5,NA,Yes,NA
2879.8,November-2000,6010.5,villa,residential,Outskirts,trapezoid,4,64107,6,0.9572542099287463,1998,0,highway,38,3,2,NA,Yes, No
10208.2,December-1972,1777.1,open land,residential,Center,irregular,2,11140,5,0.4893079854627608,1964,0,alley,79,1,2,F,NA,NA
11121.3,November-1978,5307.2,open land,commercial,Center,trapezoid,2,14628,3,0.122080161281938,1959,0,alley,61,5,3,F,NA,NA
10034.5,January-2009,5811.4,flat,commercial,Border,trapezoid,3,26550,10,0.8077661433421517,2009,0,street,85,2,8,NA,No,NA
9952.3,February-1993,1427.8,open land,industrial,Border,trapezoid,3,35892,10,0.40855693211770105,1993,0,street,43,1,3,C,NA,NA
11172.4,August-2009,9457.8,duplex,residential,Center,irregular,1,19320,4,0.7887964989761436,2009,0,alley,75,3,7,NA,Yes,NA
