Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
9827.3,August-90,4735.1,flat,commercial,Outskirts,trapezoid,4,53508mts,3,0.17852251245322082,1982,0.0,highway,79,2,1,NA,Yes,NA
17827.4,April-2000,1305.8,duplex,residential,Outskirts,trapezoid,5,68833,7,0.7934148018111917,1998,0.0,highway,64,5,7,NA,Yes,
10155.9,February-1982,1011.3,open land,industrial,Border,trapezoid,3,26811mts,4,0.8811388723622919,1979,,street,60,5,3,F,NA,NA
2124.3,August-1970,1105.6,villa,residential,Border,rectangle,4,25703mts,7,0.7060751586045747,1951,1959.0,highway,71,1,7,,Yes,Yes
10375.9,Jul-1970,6215.0,flat,residential,Center,trapezoid,1,2802,9,0.13049452296464192,1967,0.0,street,28,2,10,,Yes,NA
3318.7,May-1994,11556.3,villa,residential,Border,rectangle,2,27238mts,5,0.6340451702881057,1985,0.0,highway,70,4,5,,Yes,Yes
2593.6,June-1978,11903.4,villa,residential,Outskirts,irregular,4,55972,10,0.5110208669531684,1959,1967.0,highway,11,1,6,NA,Yes, No
10863.7,June-86,1725.1,open land,residential,Center,trapezoid,1,3137,4,0.2344035782888273,1973,,street,0,4,9,F,NA,
9800.9,July-1994,2873.6,duplex,residential,Outskirts,rectangle,5,74689mts,5,0.2155248814865205,1988,0.0,highway,25,5,6,NA,No,NA
18481.3,April-2007,3557.5,open land,commercial,Outskirts,rectangle,5,58605,9,0.6554237970408148,1989,,highway,32,1,10,F,NA,
10318.0,March-2007,4178.3,duplex,residential,Center,irregular,2,25097,6,0.47151409078275075,1999,0.0,alley,77,2,10,NA,No,
10574.4,May-1985,10013.4,flat,residential,Center,irregular,3,19883,9,0.10161847245563371,1977,0.0,alley,88,3,6,,Yes,
9606.4,May-1989,3276.2,flat,commercial,Border,trapezoid,5,30925mts,5,0.20330361459131585,1989,0.0,highway,36,5,1,,No,NA
10004.8,February-1986,4644.4,flat,commercial,Border,trapezoid,3,37113,6,0.24827325466483308,1980,0.0,street,88,3,7,,Yes,NA
10750.9,April-09,9119.7,villa,residential,Outskirts,irregular,5,67384,8,0.2648028445073365,2009,0.0,highway,90,3,4,NA,Yes,Yes
9749.7,October-2003,881.5,duplex,commercial,Outskirts,rectangle,3,75133mts,7,0.6919251153060718,1990,1998.0,highway,46,2,7,NA,No,
2357.0,July-1979,2619.6,villa,residential,Outskirts,trapezoid,1,62632,3,0.9543926854201709,1974,0.0,highway,80,1,8,,Yes,Yes
2792.0,Mar-1973,9442.5,villa,residential,Border,rectangle,5,26935,8,0.31033491033706984,1964,0.0,street,58,1,3,,Yes, No
10181.5,March-1993,4346.8,flat,residential,Center,trapezoid,3,18212,6,0.42206306666957116,1976,1985.0,street,48,3,7,NA,No,NA
9835.1,December-1978,11453.4,flat,residential,Outskirts,rectangle,2,70407,8,0.8050334823575923,1963,1971.0,highway,76,3,9,NA,No,NA
9889.9,July-1984,2429.0,open land,residential,Outskirts,rectangle,5,62394,7,0.306478633180609,1971,0.0,highway,74,4,1,C,NA,NA
11150.1,December-1988,6683.7,open land,industrial,Center,trapezoid,4,11252,7,0.45251178725727215,1983,0.0,street,13,4,8,C,NA,
10569.7,December-1987,6175.8,open land,commercial,Outskirts,rectangle,2,53082,1,0.9228189493550024,1984,0.0,highway,94,1,9,F,NA,
10284.3,August-1972,4383.9,duplex,residential,Center,irregular,5,8415mts,4,0.05626098147542813,1969,0.0,alley,76,3,7,,Yes,NA
9764.4,March-1976,854.7,open land,residential,Border,rectangle,2,40083,8,0.6111079990610949,1962,0.0,highway,52,1,8,F,NA,NA
9564.4,October-1993,1319.9,duplex,commercial,Outskirts,irregular,3,67221,3,0.07908518227328243,1993,0.0,highway,71,2,2,NA,Yes,NA
18595.7,April-1996,3766.9,open land,industrial,Center,irregular,2,25083mts,9,0.7182335758974288,1994,0.0,street,79,4,7,F,NA,NA
2760.6,Jul-1990,5112.0,villa,residential,Outskirts,rectangle,3,72180,6,0.22573611015317718,1987,0.0,highway,19,2,6,,Yes, No
10424.4,January-1986,4355.5,flat,commercial,Center,irregular,2,11734,1,0.20442216338035946,1976,1987.0,street,16,1,6,NA,Yes,NA
2922.0,Jun-1994,2315.2,villa,residential,Border,rectangle,5,22592,1,0.9069534523468245,1988,0.0,street,60,3,1,,Yes,Yes
10136.2,November-1982,7465.2,flat,residential,Center,irregular,2,23732mts,6,0.4432741910808371,1966,1974.0,alley,12,2,4,NA,No,NA
18431.4,Apr-1978,11631.5,open land,residential,Border,rectangle,4,29658,2,0.5582954648514508,1977,,highway,45,1,7,C,NA,NA
3786.1,Jul-1988,10900.3,villa,residential,Center,trapezoid,1,11377,1,0.3770171355399754,1969,1980.0,street,5,4,1,,Yes, No
10143.9,September-93,3772.6,flat,commercial,Border,rectangle,4,22441,4,0.7592407027987222,1985,0.0,highway,78,5,5,NA,Yes,NA
2628.4,June-1970,9503.2,villa,residential,Outskirts,irregular,1,78790mts,5,0.6779011076429693,1959,1967.0,highway,56,5,7,,Yes,Yes
10697.7,December-1992,11483.5,duplex,commercial,Outskirts,trapezoid,3,55854mts,3,0.5786298345103065,1985,0.0,highway,81,5,7,,Yes,
9538.6,June-1973,5902.3,duplex,residential,Outskirts,trapezoid,1,60670,2,0.349623913666281,1958,1967.0,highway,50,5,9,NA,No,NA
2530.5,Aug-1972,963.9,villa,residential,Outskirts,rectangle,3,65498,2,0.15658396527672447,1955,1966.0,highway,7,5,9,NA,Yes,Yes
9865.5,March-1982,10488.0,flat,residential,Border,irregular,5,38073,2,0.6183515051368071,1973,0.0,highway,82,4,2,NA,Yes,NA
2544.6,January-74,10039.2,villa,residential,Outskirts,irregular,4,55540,2,0.7413439314193164,1960,1971.0,highway,80,5,3,NA,Yes, No
11461.7,June-1989,7037.4,land,commercial,Center,rectangle,3,10531,2,0.38138836341572624,1986,0.0,street,7,1,2,F,NA,NA
18756.0,April-70,5965.2,open land,residential,Center,rectangle,5,8308,5,0.6389710435425934,1960,0.0,street,51,1,8,F,NA,NA
9696.6,August-1971,10482.8,duplex,commercial,Outskirts,trapezoid,3,63028mts,10,0.6067747510007064,1952,1963.0,highway,98,2,9,NA,No,
3649.5,Feb-1976,10729.5,villa,residential,Center,rectangle,3,19262mts,8,0.3508648491374773,1973,0.0,alley,78,1,7,NA,Yes, No
2536.6,June-1994,4039.3,villa,residential,Border,irregular,1,23066,1,0.21133665293932957,1984,1994.0,highway,20,5,2,,Yes,Yes
18908.7,April-1983,9584.6,flat,commercial,Center,trapezoid,4,22175,7,0.1239036326511227,1972,1982.0,alley,37,3,4,,Yes,NA
10171.4,October-1973,6100.4,land,industrial,Outskirts,rectangle,1,78520mts,4,0.6251470585536749,1958,,highway,82,5,10,C,NA,NA
10338.7,November-1988,7688.0,open land,residential,Border,rectangle,4,29778,10,0.8122153401464511,1978,0.0,highway,84,2,3,F,NA,
3924.5,September-94,5171.9,villa,residential,Center,rectangle,2,4749mts,1,0.11395288392575964,1993,0.0,alley,23,5,3,,Yes,Yes
2625.4,December-2001,3601.6,villa,residential,Border,irregular,2,35864mts,1,0.1920918078692493,1986,1996.0,street,81,5,2,NA,Yes,Yes
10915.2,May-1977,4617.2,open land,commercial,Center,trapezoid,4,21575mts,3,0.33935067934415497,1961,,alley,47,2,3,C,NA,NA
10340.6,January-1977,8354.5,open land,commercial,Outskirts,trapezoid,1,52534,10,0.2295178986087596,1973,0.0,highway,75,5,8,C,NA,NA
10296.6,Jul-1974,5163.1,flat,commercial,Center,irregular,1,7148,4,0.39479826786781513,1965,0.0,street,47,3,5,NA,Yes,NA
9345.3,November-1975,861.3,flat,commercial,Border,trapezoid,5,39944mts,4,0.5567889695457429,1967,0.0,highway,88,1,2,NA,Yes,NA
10881.2,September-1971,11232.3,duplex,commercial,Center,trapezoid,1,19795,8,0.6010862735410425,1957,1967.0,alley,0,2,9,,No,
4107.5,February-2008,11729.0,villa,residential,Center,trapezoid,3,3145mts,5,0.5787469108651578,1999,0.0,alley,40,2,2,NA,Yes, No
9740.6,November-1977,8562.2,flat,residential,Border,irregular,1,38121,3,0.2670551816452179,1958,1968.0,highway,23,5,6,,Yes,
10556.7,June-1988,5269.5,duplex,residential,Center,irregular,3,15086,9,0.6885976874627979,1988,0.0,street,3,3,3,,Yes,
11308.6,November-1999,7436.7,land,industrial,Center,trapezoid,2,22902mts,3,0.718475845498518,1980,0.0,street,50,3,7,F,NA,
10449.8,April-1986,3606.0,villa,residential,Border,rectangle,3,38546mts,6,0.15266978355312377,1985,0.0,highway,71,4,2,,Yes,Yes
10866.1,March-88,3455.8,flat,commercial,Center,rectangle,3,13447,6,0.5624216899620836,1988,0.0,alley,88,5,2,NA,Yes,NA
9606.7,December-1977,10283.0,flat,commercial,Border,irregular,5,20318,7,0.7513945615703386,1976,0.0,highway,68,2,8,NA,No,NA
10220.3,June-73,7290.3,open land,residential,Outskirts,trapezoid,1,60891,2,0.8704925631968111,1957,0.0,highway,82,4,8,F,NA,
9986.5,October-70,4693.1,duplex,commercial,Center,irregular,2,23371mts,8,0.15331174882155552,1951,1960.0,street,0,2,9,NA,No,NA
10636.2,February-1999,1066.5,open land,residential,Center,irregular,5,5786mts,7,0.16431438426196232,1998,0.0,street,44,2,10,F,NA,NA
2754.6,Oct-1990,6475.2,villa,residential,Border,rectangle,5,34123,2,0.32526809622825903,1973,1981.0,highway,89,1,6,NA,Yes,Yes
9776.8,December-2009,3773.7,duplex,residential,Outskirts,trapezoid,5,51933,5,0.6109279477540137,2003,0.0,highway,18,1,4,NA,No,NA
2455.8,March-1982,2102.7,villa,residential,Outskirts,rectangle,5,52827,3,0.7137058490234919,1973,0.0,highway,83,5,2,NA,Yes, No
10578.7,June-2003,9289.1,open land,residential,Border,trapezoid,3,32549,9,0.4620442333584873,2001,0.0,highway,45,2,9,C,NA,NA
10865.5,August-97,7716.4,flat,commercial,Center,irregular,5,18078,7,0.6340817350653882,1989,0.0,alley,69,1,9,NA,Yes,
9224.8,May-1974,4237.0,duplex,residential,Border,irregular,2,20485,3,0.08289632723033213,1971,0.0,highway,6,3,10,NA,No,NA
18555.0,April-1987,1833.3,open land,commercial,Center,trapezoid,2,24105,4,0.7096828153830852,1987,,street,75,1,4,C,NA,
11571.9,Dec-1994,10234.9,open land,industrial,Center,trapezoid,3,18599,6,0.6631844476210306,1991,0.0,street,8,2,9,F,NA,NA
9847.0,October-94,8097.8,duplex,residential,Border,irregular,2,32870,6,0.7035152176357915,1994,0.0,street,50,3,7,,No,NA
10235.5,December-1975,5875.0,flat,commercial,Center,trapezoid,5,19711,7,0.5961664171166138,1969,0.0,street,79,4,2,NA,No,NA
3121.8,May-88,10278.8,villa,residential,Outskirts,rectangle,2,55956mts,3,0.5424282063059809,1974,1982.0,highway,39,2,3,,Yes,Yes
2944.6,June-1998,5764.2,villa,residential,Outskirts,trapezoid,4,63107mts,4,0.9266896002251143,1994,0.0,highway,33,1,6,NA,Yes,Yes
9804.7,March-1991,7655.2,flat,commercial,Border,irregular,1,34569mts,1,0.23240628940191477,1983,0.0,street,69,4,8,,No,NA
18409.2,April-2005,10067.3,duplex,residential,Outskirts,rectangle,1,51875,10,0.7898699733796024,1987,1997.0,highway,26,4,2,NA,Yes,
10964.8,March-05,9354.7,flat,residential,Center,irregular,3,11132mts,1,0.1964098324734863,1993,2004.0,alley,95,5,7,,Yes,NA
2891.5,December-2002,6850.3,villa,residential,Border,trapezoid,4,38514,9,0.5602924442124178,1989,1997.0,street,80,3,3,,Yes, No
11114.2,July-1989,10069.3,flat,commercial,Center,irregular,4,15006,6,0.9829209568386752,1975,1985.0,alley,10,3,5,,Yes,
10037.8,December-2001,4924.3,duplex,residential,Border,irregular,4,34587,4,0.1759206546272123,1990,2001.0,street,35,3,6,NA,Yes,NA
9736.3,February-1977,4960.8,flat,commercial,Border,trapezoid,4,28019,3,0.8342723796294887,1965,1976.0,street,12,2,4,NA,No,NA
10394.0,February-2003,8605.0,flat,commercial,Border,irregular,5,30237,7,0.2997214467176341,1993,2004.0,street,32,3,7,,Yes,
9452.2,November-1976,3513.6,flat,commercial,Outskirts,irregular,3,55662,10,0.2777465267349215,1964,1975.0,highway,1,3,2,,Yes,NA
10205.1,August-72,11901.8,duplex,commercial,Outskirts,trapezoid,1,51567,8,0.5472105167867298,1957,1967.0,highway,68,2,6,NA,Yes,NA
10087.2,July-2009,3881.8,flat,commercial,Outskirts,trapezoid,5,70874mts,4,0.383140845621567,2008,0.0,highway,7,4,8,NA,No,
9997.1,May-1981,5168.0,open land,industrial,Outskirts,rectangle,2,79322mts,9,0.4017602263354655,1966,,highway,91,4,5,C,NA,
10357.0,January-03,8314.0,flat,residential,Outskirts,rectangle,2,78351,2,0.09654227006434357,1997,0.0,highway,69,4,5,NA,Yes,NA
2671.8,October-1974,5739.0,villa,residential,Border,trapezoid,3,28611,5,0.8362526965171129,1960,1968.0,street,62,5,5,NA,Yes, No
10979.2,October-2001,6865.5,open land,residential,Center,irregular,5,15023,6,0.8492500166813174,1982,,alley,83,4,3,C,NA,NA
10142.8,Jul-1992,9507.1,duplex,residential,Outskirts,trapezoid,4,57271,3,0.8739073392122685,1986,0.0,highway,23,4,5,NA,No,NA
18477.1,April-1989,10322.8,duplex,commercial,Center,irregular,2,8062mts,6,0.40279826761881365,1973,1982.0,alley,61,3,4,NA,No,
10226.3,November-1986,7014.2,duplex,commercial,Outskirts,irregular,2,58653,7,0.8993284525596724,1985,0.0,highway,9,4,9,,Yes,
10637.7,April-84,5925.4,villa,residential,Outskirts,rectangle,5,50641,9,0.4739532086356476,1976,0.0,highway,10,3,7,NA,Yes, No
11269.9,November-75,11660.8,open land,industrial,Center,trapezoid,1,20786,2,0.22252298926168634,1971,0.0,alley,44,3,3,C,NA,NA
10036.1,June-1993,1780.2,land,industrial,Outskirts,trapezoid,5,65264,7,0.988284617764741,1979,0.0,highway,22,2,7,C,NA,NA
11075.7,January-2001,11704.4,duplex,commercial,Center,irregular,1,3751,4,0.9833894347958405,1999,0.0,alley,74,3,9,NA,No,NA
3118.3,May-1998,10301.0,villa,residential,Outskirts,trapezoid,5,64912,8,0.6846231720853323,1998,0.0,highway,83,3,1,NA,Yes,Yes
9937.4,March-1985,9871.2,flat,residential,Outskirts,irregular,2,63394,9,0.5099240674643089,1985,0.0,highway,67,5,8,NA,Yes,NA
3309.4,January-1984,2833.0,villa,residential,Center,rectangle,5,8716,9,0.8523148838077842,1980,0.0,street,47,3,7,NA,Yes, No
10178.4,August-1992,8596.3,flat,residential,Outskirts,trapezoid,4,50465mts,7,0.5098754554588044,1978,1986.0,highway,11,4,3,NA,Yes,NA
9561.9,Sep-1991,2940.4,duplex,residential,Outskirts,irregular,5,73640mts,9,0.29151022890930745,1978,1987.0,highway,57,4,6,,Yes,NA
10233.2,June-1978,9991.0,land,commercial,Outskirts,irregular,3,52434,9,0.806905908383207,1966,,highway,0,1,3,C,NA,
3261.5,August-1970,6231.6,villa,residential,Center,trapezoid,2,2903mts,4,0.1105220208302502,1963,0.0,alley,65,3,9,,Yes, No
9937.7,August-1986,7051.4,duplex,commercial,Border,trapezoid,4,29545,6,0.8618552818134171,1980,0.0,highway,25,1,10,NA,No,NA
3077.0,September-2006,7119.7,villa,residential,Border,rectangle,1,36367mts,9,0.508349428575442,1997,0.0,street,67,2,6,NA,Yes, No
9927.3,May-1990,10862.2,duplex,residential,Outskirts,trapezoid,4,58232,7,0.4436225006414328,1979,1987.0,highway,71,2,9,,No,
11565.3,June-2001,6070.4,open land,commercial,Center,trapezoid,5,15662,2,0.7782103724414483,1989,,alley,43,4,6,C,NA,NA
9982.0,Jan-1987,3391.7,open land,industrial,Outskirts,rectangle,5,50887,9,0.8373039501866084,1975,0.0,highway,97,3,5,C,NA,NA
10474.7,February-1986,10388.0,open land,residential,Border,irregular,3,38756mts,2,0.7901365391178796,1983,0.0,street,74,4,5,C,NA,NA
3304.0,February-1974,4475.9,villa,residential,Center,rectangle,5,12170,8,0.10654264631722343,1965,0.0,alley,56,5,1,NA,Yes, No
11154.1,June-1989,11192.4,duplex,commercial,Center,irregular,5,9159,10,0.9153672370720746,1980,0.0,alley,74,2,10,,Yes,NA
11107.8,February-1992,7550.1,flat,commercial,Center,rectangle,4,22904,3,0.23548385557154805,1981,1991.0,alley,69,2,4,,Yes,
18013.4,April-2009,5753.4,duplex,commercial,Border,rectangle,3,35966,5,0.19851651102356527,2006,0.0,highway,69,3,9,NA,No,NA
9617.0,October-1981,3587.2,open land,residential,Border,trapezoid,3,29807,10,0.9332543617813193,1964,0.0,highway,87,1,2,C,NA,NA
10336.7,May-88,5798.6,duplex,residential,Outskirts,trapezoid,5,77148,1,0.5017455308637393,1984,0.0,highway,3,5,7,,Yes,
2242.4,March-1970,5923.9,villa,residential,Outskirts,irregular,4,65456,6,0.1390542071501114,1961,0.0,highway,32,5,4,NA,Yes, No
10441.6,August-1992,9067.9,duplex,residential,Border,trapezoid,4,27314mts,1,0.021721788397046082,1992,0.0,street,38,1,7,NA,Yes,NA
10237.9,June-1980,3981.0,open land,commercial,Outskirts,rectangle,2,71710,3,0.17444963206203556,1971,0.0,highway,31,1,10,C,NA,NA
10037.7,July-03,5937.7,duplex,commercial,Outskirts,irregular,2,65014,7,0.3000197359018355,1999,0.0,highway,47,2,4,NA,Yes,NA
10432.7,November-1988,7356.8,land,commercial,Outskirts,trapezoid,5,62563,6,0.14584303000606502,1988,,highway,82,2,2,F,NA,NA
10602.5,June-80,1920.1,open land,commercial,Center,irregular,5,7805,1,0.2842843774825562,1972,0.0,alley,88,3,8,C,NA,NA
10628.3,March-1995,7945.4,open land,commercial,Outskirts,trapezoid,3,66938mts,3,0.8502935608338223,1990,0.0,highway,69,2,8,C,NA,
11013.3,July-1996,5006.2,open land,industrial,Center,trapezoid,2,18598,3,0.18128645180324388,1993,,alley,71,1,1,F,NA,
10259.0,May-1977,6481.1,duplex,residential,Center,trapezoid,4,16920mts,5,0.47487941158010316,1968,0.0,alley,82,2,3,NA,No,NA
3801.6,June-97,11706.0,villa,residential,Center,trapezoid,3,20418,6,0.7523049258209226,1987,1996.0,street,93,3,4,,Yes, No
2783.5,September-1980,8168.7,villa,residential,Outskirts,rectangle,2,67320,6,0.29373439723191364,1977,0.0,highway,51,2,8,NA,Yes, No
10292.5,September-1982,7475.4,duplex,commercial,Outskirts,trapezoid,3,79527mts,7,0.5106141959547528,1970,1981.0,highway,67,5,10,NA,Yes,NA
10388.9,October-2002,7073.1,duplex,commercial,Outskirts,trapezoid,1,56728,10,0.7528150307493621,1991,1999.0,highway,76,4,9,NA,Yes,NA
10221.2,February-87,5014.9,open land,residential,Outskirts,trapezoid,5,55126mts,7,0.6677271843438949,1979,0.0,highway,82,4,6,F,NA,NA
9958.2,February-75,930.6,land,commercial,Border,trapezoid,5,39588,8,0.7008834700666038,1956,0.0,street,9,1,4,C,NA,
9938.0,December-1970,9029.6,flat,commercial,Outskirts,rectangle,2,52553,9,0.38716928310680476,1955,1963.0,highway,70,1,8,,Yes,NA
10348.5,Jan-1992,5075.4,open land,industrial,Border,trapezoid,1,40486,2,0.037367602168950964,1980,0.0,street,13,1,2,F,NA,
3289.1,October-1985,2810.4,villa,residential,Center,rectangle,3,16087,7,0.6810111327329086,1971,1982.0,street,60,1,10,NA,Yes,Yes
10973.6,Feb-1979,1235.5,land,commercial,Center,rectangle,3,7582,5,0.520567042305333,1974,0.0,street,80,5,8,F,NA,NA
10883.7,April-2005,8130.1,villa,residential,Border,trapezoid,4,37677,4,0.41846777469557705,2003,0.0,highway,8,1,4,NA,Yes, No
9730.6,March-1988,4169.4,duplex,residential,Outskirts,trapezoid,1,52697,9,0.22881317683464564,1982,0.0,highway,66,2,9,NA,Yes,NA
10955.8,April-1979,7163.2,villa,residential,Center,irregular,5,5076,10,0.722596699512993,1963,1971.0,alley,99,1,7,NA,Yes,Yes
3738.2,July-1987,8180.2,villa,residential,Center,irregular,5,12928,1,0.4043025086863683,1970,1978.0,alley,3,3,10,NA,Yes,Yes
9945.9,November-2007,1236.5,flat,residential,Outskirts,rectangle,2,75185,9,0.3816294958505202,2003,0.0,highway,64,5,7,,Yes,NA
9889.9,December-1986,3148.6,flat,commercial,Center,irregular,1,13832,9,0.9274831070618451,1968,1978.0,street,42,3,3,NA,No,NA
2727.9,November-1972,10136.1,villa,residential,Outskirts,trapezoid,2,79427mts,6,0.9693216876473556,1960,1968.0,highway,75,3,8,,Yes, No
9406.7,December-2001,2034.8,duplex,residential,Outskirts,irregular,2,69007,4,0.8781822389879577,1998,0.0,highway,42,2,10,NA,No,NA
10723.8,December-99,11007.3,duplex,residential,Center,irregular,1,3450,2,0.47870040686767423,1990,0.0,alley,46,3,2,,No,NA
9564.6,January-2003,2300.2,duplex,residential,Border,trapezoid,2,32846mts,8,0.5467798616589535,2002,0.0,highway,53,4,4,NA,No,NA
9866.2,Aug-1986,8834.2,flat,commercial,Outskirts,irregular,4,61705mts,10,0.2554185454123573,1986,0.0,highway,27,1,1,NA,Yes,
10299.2,June-1995,5578.9,duplex,commercial,Border,trapezoid,2,26794,8,0.2476858282173614,1995,0.0,highway,41,5,6,,Yes,NA
2093.4,March-1974,3642.6,villa,residential,Border,trapezoid,1,30668mts,7,0.787349114910791,1963,1973.0,highway,98,3,3,NA,Yes, No
11022.2,March-1978,9309.9,land,industrial,Center,irregular,5,12705,10,0.9808607449311174,1972,,alley,34,3,8,C,NA,NA
10612.1,February-1971,6439.5,land,industrial,Center,irregular,4,22634,5,0.04453466587241395,1963,0.0,street,40,3,5,F,NA,NA
11169.2,April-1971,6634.7,villa,residential,Center,trapezoid,5,16404,3,0.6425949930597432,1962,0.0,street,79,4,10,,Yes, No
9778.3,July-1981,11843.0,duplex,residential,Border,irregular,4,34441,4,0.7000224448971128,1980,0.0,highway,38,1,9,NA,No,
9099.9,September-1999,2185.5,flat,residential,Border,irregular,2,23764mts,6,0.5853736184357596,1986,1995.0,highway,51,2,10,,No,NA
17180.2,April-97,1873.5,flat,residential,Border,irregular,1,39164,5,0.5622152620568691,1983,1992.0,street,12,4,4,NA,No,NA
2400.0,February-2007,2924.0,villa,residential,Outskirts,irregular,1,61107,10,0.2248724223246612,2007,0.0,highway,59,5,4,NA,Yes, No
3633.8,May-2007,3394.3,villa,residential,Center,rectangle,1,12568,1,0.6083064142742316,1997,2006.0,street,27,1,10,,Yes, No
9423.5,September-1976,3383.3,flat,commercial,Outskirts,irregular,5,68800mts,8,0.07426523677378316,1969,0.0,highway,33,1,8,NA,Yes,NA
10840.9,February-1992,6909.3,duplex,commercial,Center,trapezoid,1,24917mts,2,0.9218969373717625,1975,1984.0,alley,85,4,9,,No,NA
3442.2,December-07,1237.6,villa,residential,Center,trapezoid,4,5539,7,0.7613827037525934,1999,0.0,alley,54,3,6,,Yes, No
10417.3,October-1988,11969.0,flat,residential,Center,irregular,3,18439,3,0.15334835464044672,1972,1983.0,alley,79,1,10,NA,No,NA
2405.8,February-84,2540.1,villa,residential,Border,trapezoid,4,25312mts,6,0.4061903613872502,1966,1974.0,street,76,3,7,,Yes, No
10597.5,December-1981,3742.2,duplex,commercial,Center,trapezoid,1,11292,4,0.19707614810278895,1969,1978.0,street,83,4,7,NA,Yes,NA
10204.8,December-1997,9940.4,flat,residential,Border,irregular,5,23586mts,4,0.600057047231935,1985,1996.0,street,91,4,8,,Yes,NA
10347.1,Nov-1988,8170.3,duplex,residential,Border,rectangle,4,33017,9,0.12718226726753867,1984,0.0,street,97,5,5,,Yes,NA
10302.3,December-1991,8124.2,duplex,commercial,Border,rectangle,3,36878,9,0.03274761093183853,1991,0.0,street,12,3,4,NA,No,
10416.6,Aug-1985,11824.6,duplex,commercial,Outskirts,trapezoid,4,54705,4,0.9106557039881837,1977,0.0,highway,9,3,9,,No,NA
10090.9,September-1985,5620.6,land,commercial,Border,trapezoid,5,39787mts,10,0.5112332901303511,1971,0.0,highway,99,2,8,C,NA,NA
10218.8,Oct-1986,6324.5,duplex,residential,Outskirts,rectangle,2,54765,1,0.065110959412783,1977,0.0,highway,64,5,10,NA,Yes,
9744.0,May-1973,3606.2,flat,commercial,Outskirts,trapezoid,1,57858mts,3,0.8769684797963956,1966,0.0,highway,19,1,6,,Yes,NA
10660.0,June-2009,5866.7,flat,residential,Center,rectangle,3,4243,3,0.12681517499078532,1991,2000.0,street,23,2,10,NA,No,NA
2224.7,October-1991,1171.9,villa,residential,Outskirts,irregular,1,77517mts,9,0.3232405916904558,1975,1984.0,highway,6,3,7,,Yes,Yes
9809.8,October-1997,2610.8,flat,commercial,Border,irregular,2,29687,4,0.038392714946978934,1990,0.0,street,83,4,8,,Yes,
9958.5,Jul-2001,6073.0,open land,residential,Border,irregular,1,20827,10,0.7775187207309212,1990,0.0,highway,93,4,6,C,NA,NA
10268.3,August-2007,10844.8,duplex,residential,Border,irregular,2,31686,7,0.27376155399490576,1998,0.0,highway,66,4,6,NA,Yes,NA
10504.6,July-1983,8190.2,land,residential,Border,rectangle,1,28245,9,0.27478434246709604,1971,0.0,highway,35,4,10,F,NA,NA
10936.1,Jul-1994,10589.2,flat,residential,Center,trapezoid,2,4767mts,8,0.1936858115705803,1986,0.0,street,82,4,8,NA,Yes,
10566.7,June-1999,4638.9,flat,commercial,Center,rectangle,4,10087,3,0.2526162465942208,1989,1998.0,street,40,2,3,NA,No,
2905.0,August-1976,8551.5,villa,residential,Border,trapezoid,3,25585,7,0.17722691504362353,1969,0.0,street,59,4,5,,Yes,Yes
11122.6,February-2008,1086.7,land,commercial,Center,trapezoid,4,14801,4,0.9187905353128752,1996,0.0,alley,82,2,8,C,NA,NA
10416.3,March-81,6302.4,land,industrial,Border,trapezoid,2,39167mts,3,0.6008844930675687,1981,,street,22,4,2,C,NA,
9685.8,June-1984,5333.0,flat,residential,Outskirts,irregular,3,55685,5,0.6948616036903978,1969,1978.0,highway,10,5,3,NA,Yes,
9490.8,November-1996,5313.9,flat,commercial,Border,irregular,5,34669,4,0.10882878228230874,1989,0.0,highway,50,2,8,,No,
2842.4,June-81,8679.6,villa,residential,Border,irregular,2,21688,4,0.2812836829482155,1977,0.0,street,40,3,9,,Yes,Yes
9990.2,October-1970,2517.3,duplex,commercial,Center,irregular,5,14897,9,0.027733129696936976,1956,1964.0,alley,34,5,5,NA,No,NA
10334.7,October-1982,11753.4,land,industrial,Outskirts,irregular,1,72232,4,0.364367137814653,1973,0.0,highway,67,4,3,F,NA,NA
10639.5,Aug-1996,3840.0,land,industrial,Outskirts,rectangle,4,51795,3,0.289791872321546,1992,0.0,highway,19,5,10,F,NA,
9802.2,February-77,5930.8,duplex,commercial,Border,irregular,4,23459mts,2,0.931083987230185,1966,1977.0,highway,30,1,4,NA,Yes,NA
10048.8,May-1999,2644.1,open land,industrial,Outskirts,trapezoid,3,78118,4,0.4701830668595046,1992,0.0,highway,95,3,8,C,NA,
3376.1,Oct-2008,7006.8,villa,residential,Border,rectangle,2,30954,8,0.08468707685526944,2008,0.0,street,21,5,7,NA,Yes, No
9749.5,Sep-1995,8298.7,duplex,commercial,Border,irregular,2,32957,5,0.5347840299979797,1985,1995.0,highway,79,4,4,NA,No,
2480.9,Mar-1982,4599.4,villa,residential,Outskirts,trapezoid,1,79152,9,0.4115971811875456,1971,1981.0,highway,7,1,3,NA,Yes,Yes
9479.1,October-79,4009.8,flat,commercial,Outskirts,rectangle,5,74551,7,0.16777239242354614,1979,0.0,highway,82,1,10,,No,
9936.0,August-1987,1475.5,open land,residential,Border,rectangle,2,38160mts,2,0.06214176353962464,1976,0.0,highway,68,3,1,F,NA,
